unique_id,date,title,company,type,experience,salary,interview_difficulty
132932520468032,10/21/2022,trainee,Siemens,non-Tech,1,60255,91.78
132932520468080,8/16/2022,eletrician,Siemens,non-Tech,3,64047,95.11
132932520468128,5/13/2022,eletrician,Siemens,non-Tech,2,64518,95.4
132932520468176,5/23/2022,eletrician,Siemens,non-Tech,2,66053,87.94
132932520468224,6/4/2022,platform engineer,Apple,Tech,1,69718,75.92
132932520468272,12/26/2022,eletrician,Siemens,non-Tech,1,68143,91.89
132932520468320,3/2/2022,platform engineer,Apple,Tech,2,67434,84.61
132932520468368,12/8/2022,platform engineer,Apple,Tech,1,67176,88.89
132932520468416,7/18/2022,platform engineer,Apple,Tech,2,79629,82.43
132932520468464,10/4/2022,trainee,Siemens,non-Tech,3,69505,78.85
132932520468512,4/7/2022,trainee,Siemens,non-Tech,2,70413.94240055831,92.5
132932520468560,5/20/2022,trainee,Siemens,non-Tech,2,75879,97.83
132932520468608,3/3/2022,database engineer,Apple,Tech,3,72639,94.52
132932520468656,3/2/2022,eletrician,Siemens,non-Tech,3,68426,89.8
132932520468704,5/6/2022,trainee,Siemens,non-Tech,1,64931,79.51
132932520468752,5/19/2022,devops engineer,Apple,Tech,1,73974,97.05
132932520468800,3/4/2022,eletrician,Siemens,non-Tech,3,63690,95.43
132932520468848,6/4/2022,platform engineer,Apple,Tech,2,71326,98.67
132932520468896,11/10/2022,eletrician,Siemens,non-Tech,1,83447,82.34
132932520468944,9/10/2022,platform engineer,Apple,Tech,4,75011,71.66
132932520468992,5/29/2022,trainee,Boeing,non-Tech,2,73196,74.5
132932520469040,5/22/2022,eletrician,Siemens,non-Tech,2,72886,88.54
132932520469088,2/4/2022,trainee,Siemens,non-Tech,1,61969,91.51
132932520469136,5/12/2022,database engineer,Apple,Tech,3,62703,89.89230176260445
132932520469184,11/9/2022,database engineer,Apple,Tech,2,62902,87.48
132932520469232,8/21/2022,platform engineer,Apple,Tech,3,64071,98.64
132932520469280,12/2/2022,platform engineer,Apple,Tech,2,73018,99.73
132932520469328,3/9/2022,designer,Boeing,non-Tech,2,77354,94.9
132932520469376,10/23/2022,trainee,Siemens,non-Tech,2,73034,99.02
132932520469424,6/4/2022,eletrician,Siemens,non-Tech,2,77217,84.87
132932520469472,8/9/2022,designer,Boeing,non-Tech,3,72456,74.09
132932520469520,7/16/2022,trainee,Siemens,non-Tech,2,67945,89.56
132932520469568,4/15/2022,devops engineer,Apple,Tech,1,80495,91.49
132932520469616,8/20/2022,mechanic,Siemens,non-Tech,2,61864,93.66
132932520469664,8/20/2022,trainee,Boeing,non-Tech,3,73603,85.62
132932520469712,7/27/2022,eletrician,Siemens,non-Tech,3,81309,89.89230176260445
132932520469760,4/28/2022,database engineer,Apple,Tech,2,63130,84.27
132932520469808,2/26/2022,trainee,Siemens,non-Tech,1,69399,90.12
132932520469856,4/3/2022,trainee,Siemens,non-Tech,3,72300,72.21
132932520469904,4/2/2022,eletrician,Siemens,non-Tech,2,74729,93.33
132932520469952,10/11/2022,trainee,Siemens,non-Tech,1,62179,84.61
132932520470000,6/7/2022,trainee,Siemens,non-Tech,4,67854,90.79
132932520470048,5/24/2022,eletrician,Siemens,non-Tech,5,63041,84.04
132932520470096,7/17/2022,trainee,Boeing,non-Tech,3,77646,98
132932520470144,3/13/2022,platform engineer,Apple,Tech,3,64679,97.33
132932520470192,10/21/2022,eletrician,Siemens,non-Tech,1,64513,95.19
132932520470240,5/7/2022,database engineer,Apple,Tech,1,72612,95.18
132932520470288,7/12/2022,trainee,Siemens,non-Tech,3,74347,95.39
132932520470336,10/22/2022,eletrician,Siemens,non-Tech,2,94152,95.03
132932520470384,9/24/2022,database engineer,Apple,Tech,3,85539,76.2
132932520470432,5/21/2022,database engineer,Apple,Tech,2,60437,68.68
132932520470480,10/13/2022,mechanic,Boeing,non-Tech,1,74252,96.99
132932520470528,9/16/2022,database engineer,Apple,Tech,1,74039,81.89
132932520470576,7/5/2022,platform engineer,Apple,Tech,2,70413.94240055831,94.07
132932520470624,8/16/2022,eletrician,Siemens,non-Tech,2,73838,88.41
132932520470672,5/2/2022,trainee,Siemens,non-Tech,4,66294,76.67
132932520470720,8/19/2022,eletrician,Siemens,non-Tech,1,63292,86.84
132932520470768,11/3/2022,database engineer,Apple,Tech,1,61133,78.92
132932520470816,8/14/2022,mechanic,Boeing,non-Tech,1,68344,81.69
132932520470864,8/6/2022,database engineer,Apple,Tech,1,61029,90.76
132932520470912,4/27/2022,platform engineer,Apple,Tech,1,81519,98.62
132932520470960,8/21/2022,database engineer,Apple,Tech,1,70960,99.41
132932520471008,10/4/2022,mechanic,Siemens,non-Tech,2,61186,99.31
132932520471056,1/23/2022,database engineer,Apple,Tech,2,67788,92.38
132932520471104,5/15/2022,platform engineer,Apple,Tech,1,68668,83.99
132932520471152,6/25/2022,platform engineer,Apple,Tech,3,67475,99.53
132932520471200,7/20/2022,database engineer,Apple,Tech,1,71725,81.54
132932520471248,11/7/2022,platform engineer,Apple,Tech,2,78879,93.47
132932520471296,7/8/2022,database engineer,Apple,Tech,2,70214,87.71
132932520471344,5/31/2022,platform engineer,Apple,Tech,1,63356,97.7
132932520471392,11/26/2022,platform engineer,Apple,Tech,1,63819,80.44
132932520471440,6/12/2022,designer,Boeing,non-Tech,1,63122,77.72
132932520471488,8/4/2022,platform engineer,Apple,Tech,2,65358,93.21
132932520471536,9/16/2022,platform engineer,Apple,Tech,2,79517,75.92
132932520471584,10/2/2022,platform engineer,Apple,Tech,2,62777,99
132932520471632,5/15/2022,platform engineer,Apple,Tech,3,81677,98.37
132932520471680,10/4/2022,eletrician,Siemens,non-Tech,2,69481,90.54
132932520471728,4/4/2022,trainee,Siemens,non-Tech,2,61598,71.03
132932520471776,9/1/2022,trainee,Siemens,non-Tech,2,61889,80.22
132932520471824,5/5/2022,eletrician,Siemens,non-Tech,1,60216,78.35
132932520471872,9/22/2022,database engineer,Apple,Tech,2,70805,90.23
132932520471920,7/5/2022,eletrician,Siemens,non-Tech,3,62900,91.77
132932520471968,2/5/2022,platform engineer,Apple,Tech,4,87664,98.78
132932520472016,5/18/2022,eletrician,Siemens,non-Tech,2,72396,85.48
132932520472064,6/4/2022,database engineer,Apple,Tech,2,64126,94.43
132932520472112,5/10/2022,database engineer,Apple,Tech,3,71685,99.74
132932520472160,4/2/2022,trainee,Siemens,non-Tech,1,62706,94.01
132932520472208,6/15/2022,database engineer,Apple,Tech,2,69004,94.38
132932520472256,8/28/2022,eletrician,Siemens,non-Tech,1,61725,80.81
132932520472304,3/20/2022,trainee,Siemens,non-Tech,3,72808,99.31
132932520472352,8/3/2022,trainee,Siemens,non-Tech,3,72691,94.91
132932520472400,6/30/2022,devops engineer,Apple,Tech,2,77559,75.25
132932520472448,5/12/2022,eletrician,Siemens,non-Tech,2,75598,96.71
132932520472496,3/13/2022,eletrician,Siemens,non-Tech,2,64343,96.01
132932520472544,3/2/2022,platform engineer,Apple,Tech,2,64156,99.68
132932520472640,7/31/2022,trainee,Siemens,non-Tech,3,75058,97.59
132932520472688,4/29/2022,database engineer,Apple,Tech,1,61804,96.58
132932520472736,5/26/2022,trainee,Boeing,non-Tech,2,70504,69.71
132932520472784,5/16/2022,database engineer,Apple,Tech,1,71545,98.42
132932520473168,1/11/2022,database engineer,Apple,Tech,1,62813,72.5
132932520473216,7/21/2022,eletrician,Siemens,non-Tech,2,60641,89.81
132932520473264,5/24/2022,trainee,Siemens,non-Tech,2,60765,87.76
132932520473312,7/26/2022,eletrician,Siemens,non-Tech,2,64171,90.28
132932520473024,1/18/2022,platform engineer,Apple,Tech,2,89363,94.18
132932520473120,8/11/2022,database engineer,Apple,Tech,3,68006,89.53
132932520472976,11/27/2022,trainee,Siemens,non-Tech,1,68602,91.2
132932520472880,4/22/2022,eletrician,Siemens,non-Tech,1,60332,89.89230176260445
132932520472928,4/25/2022,eletrician,Siemens,non-Tech,1,76076,93.54
132932520474320,8/17/2022,database engineer,Apple,Tech,3,60203,94.15
132932520474464,8/16/2022,eletrician,Siemens,non-Tech,1,81900,91.9
132932520474416,2/12/2022,database engineer,Apple,Tech,2,73028,84.49
132932520474368,8/12/2022,mechanic,Siemens,non-Tech,2,81093,99.86
132932520474704,7/6/2022,eletrician,Siemens,non-Tech,1,79877,95.06
132932520473600,8/5/2022,database engineer,Apple,Tech,2,88131,97.6
132932520473552,8/17/2022,platform engineer,Apple,Tech,2,68981,99.74
132932520473648,6/28/2022,platform engineer,Apple,Tech,1,64636,87.25
132932520474944,3/9/2022,database engineer,Apple,Tech,2,69548,93.4
132932520472832,6/17/2022,trainee,Siemens,non-Tech,2,78536,93.63
132932520474608,8/6/2022,trainee,Siemens,non-Tech,1,78094,82.42
132932520474800,8/3/2022,eletrician,Siemens,non-Tech,2,64995,99.28
132932520473504,4/28/2022,trainee,Siemens,non-Tech,2,63084,89.89230176260445
132932520473456,4/2/2022,mechanic,Siemens,non-Tech,2,67376,81.9
132932520473360,5/6/2022,trainee,Siemens,non-Tech,2,78460,95.29
132932520473792,10/12/2022,trainee,Siemens,non-Tech,1,60071,69.64
132932520473840,7/9/2022,platform engineer,Apple,Tech,2,85374,94.83
132932520473888,12/11/2022,eletrician,Siemens,non-Tech,1,67380,96.23
132932520473936,2/3/2022,eletrician,Siemens,non-Tech,2,67301,86.88
132932520473984,10/17/2022,eletrician,Siemens,non-Tech,3,66782,98.62
132932520474032,6/7/2022,database engineer,Apple,Tech,1,65259,91.86
132932520474080,6/7/2022,platform engineer,Apple,Tech,1,70156,94.56
132932520474128,9/26/2022,database engineer,Apple,Tech,2,64704,97.41
132932520474992,8/27/2022,eletrician,Siemens,non-Tech,2,65684,96.8
132932520475040,6/17/2022,database engineer,Apple,Tech,3,63870,89.89230176260445
132932520475088,6/18/2022,platform engineer,Apple,Tech,3,84603,75.42
132932520475136,4/22/2022,trainee,Boeing,non-Tech,2,79326,85.26
132932520475184,9/20/2022,eletrician,Siemens,non-Tech,2,63785,95.65
132932520475232,8/22/2022,database engineer,Apple,Tech,3,61969,90.96
132932520475280,8/12/2022,trainee,Boeing,non-Tech,2,68196,95.81
132932520475328,6/4/2022,database engineer,Apple,Tech,2,91711,89.93
132932520475376,6/18/2022,platform engineer,Apple,Tech,3,66278,98.13
132932520475424,9/7/2022,platform engineer,Apple,Tech,3,60445,96.85
132932520475472,7/27/2022,trainee,Siemens,non-Tech,2,60218,88.78
132932520475520,5/22/2022,database engineer,Apple,Tech,2,62157,89.89230176260445
132932520475568,6/1/2022,database engineer,Apple,Tech,2,66199,91.73
132932520475616,6/4/2022,platform engineer,Apple,Tech,1,70413.94240055831,87.74
132932520475664,6/5/2022,database engineer,Apple,Tech,1,70413.94240055831,97.65
132932520475712,9/19/2022,trainee,Siemens,non-Tech,2,70157,96.07
132932520475760,11/10/2022,trainee,Siemens,non-Tech,2,70778,90.84
132932520475808,9/18/2022,devops engineer,Apple,Tech,1,74640,97.66
132932520475856,6/18/2022,database engineer,Apple,Tech,3,67247,96.79
132932520475904,6/4/2022,database engineer,Apple,Tech,3,65090,72.78
132932520475952,4/29/2022,trainee,Siemens,non-Tech,1,63616,92.98
132932520476000,10/19/2022,platform engineer,Apple,Tech,1,77631,72.71
132932520476048,3/21/2022,trainee,Siemens,non-Tech,3,78030,71.02
132932520476096,12/1/2022,trainee,Siemens,non-Tech,2,76562,91.29
132932520476144,8/19/2022,database engineer,Apple,Tech,2,63669,97.3
132932520476192,5/27/2022,platform engineer,Apple,Tech,3,88951,91.76
132932520476240,8/26/2022,eletrician,Siemens,non-Tech,2,74224,99.79
132932520476288,3/6/2022,platform engineer,Apple,Tech,2,71413,95.23
132932520476336,9/30/2022,platform engineer,Apple,Tech,1,64003,85.23
132932520476384,4/12/2022,platform engineer,Apple,Tech,1,69672,96.81
132932520476432,6/19/2022,eletrician,Siemens,non-Tech,2,81830,89.89230176260445
132932520476480,8/17/2022,trainee,Boeing,non-Tech,1,74612,99.52
132932520476528,5/6/2022,database engineer,Apple,Tech,1,69484,90.53
132932520476576,8/5/2022,eletrician,Siemens,non-Tech,1,64201,89.76
132932520476624,8/15/2022,platform engineer,Apple,Tech,1,67682,90.8
132932530880576,11/24/2022,devops engineer,Apple,Tech,1,79143,85.74
132932530880624,6/7/2022,mechanic,Siemens,non-Tech,1,64638,94.49
132932530880672,5/19/2022,database engineer,Apple,Tech,2,60424,85.18
132932530880720,7/20/2022,eletrician,Siemens,non-Tech,1,72224,99.55
132932530880768,7/7/2022,platform engineer,Apple,Tech,3,65933,91.96
132932530880816,5/1/2022,database engineer,Apple,Tech,2,67954,98.07
132932530880864,9/25/2022,database engineer,Apple,Tech,1,70413.94240055831,78.72
132932530880912,4/8/2022,trainee,Siemens,non-Tech,3,63343,67.69
132932530880960,11/23/2022,database engineer,Apple,Tech,2,62605,93.74
132932530881008,5/4/2022,trainee,Siemens,non-Tech,2,73086,93.59
132932530881056,6/22/2022,trainee,Siemens,non-Tech,2,76703,92.7
132932530881104,7/19/2022,database engineer,Apple,Tech,1,68325,98.26
132932530881152,10/27/2022,designer,Boeing,non-Tech,2,65336,96.6
132932530881200,6/2/2022,eletrician,Siemens,non-Tech,1,71523,96.92
132932530881248,6/10/2022,trainee,Siemens,non-Tech,1,75198,94.46
132932530881296,10/21/2022,database engineer,Apple,Tech,1,66306,97.77
132932530881344,5/14/2022,platform engineer,Apple,Tech,3,64822,93.19
132932530881392,4/16/2022,trainee,Siemens,non-Tech,2,73977,96.1
132932530881440,9/29/2022,platform engineer,Apple,Tech,1,86385,85.3
132932530881488,7/26/2022,trainee,Siemens,non-Tech,3,61051,97.88
132932530881536,7/24/2022,eletrician,Siemens,non-Tech,1,64786,86.77
132932530881584,9/16/2022,trainee,Siemens,non-Tech,1,73023,97.95
132932530881632,6/11/2022,mechanic,Siemens,non-Tech,2,64249,94.54
132932530881680,7/9/2022,trainee,Siemens,non-Tech,4,85141,91.41
132932530881728,9/3/2022,trainee,Siemens,non-Tech,1,70413.94240055831,93.21
132932530881776,9/29/2022,database engineer,Apple,Tech,4,64012,95.41
132932530881824,4/20/2022,database engineer,Apple,Tech,3,69167,96.24
132932530881872,4/16/2022,platform engineer,Apple,Tech,3,72132,97.12
132932530881920,10/4/2022,eletrician,Siemens,non-Tech,2,71884,71.13
132932530881968,5/19/2022,eletrician,Siemens,non-Tech,1,72162,73.99
132932530882016,3/7/2022,devops engineer,Apple,Tech,1,73926,96.48
132932530882064,7/25/2022,mechanic,Siemens,non-Tech,2,72118,99.31
132932530882112,1/5/2022,eletrician,Siemens,non-Tech,2,74475,94.7
132932530882160,6/4/2022,database engineer,Apple,Tech,1,64305,88.99
132932530882208,4/21/2022,eletrician,Siemens,non-Tech,2,71649,94.51
132932530882256,7/25/2022,trainee,Boeing,non-Tech,2,63975,85.82
132932530882304,6/4/2022,platform engineer,Apple,Tech,1,73554,90.19
132932530882352,4/27/2022,platform engineer,Apple,Tech,2,60603,99.08
132932530882400,4/3/2022,devops engineer,Apple,Tech,3,65010,98.37
132932530882448,6/4/2022,trainee,Siemens,non-Tech,3,70573,81.42
132932530882496,11/21/2022,platform engineer,Apple,Tech,2,71267,97.7
132932530882544,4/13/2022,database engineer,Apple,Tech,2,70413.94240055831,95.97
132932530882592,5/25/2022,eletrician,Siemens,non-Tech,1,72151,75.55
132932530882640,12/30/2022,database engineer,Apple,Tech,2,65081,95.12
132932530882688,8/7/2022,platform engineer,Apple,Tech,2,65853,75.54
132932530882736,8/4/2022,platform engineer,Apple,Tech,1,74529,82
132932530882784,4/9/2022,eletrician,Siemens,non-Tech,1,60343,87.56
132932530882832,8/30/2022,eletrician,Siemens,non-Tech,3,61406,93.35
132932530882880,8/14/2022,platform engineer,Apple,Tech,2,71914,79.52
132932530882928,8/19/2022,trainee,Siemens,non-Tech,1,71677,89.82
132932530882976,4/22/2022,eletrician,Siemens,non-Tech,3,83044,81.83
132932530883024,1/19/2022,platform engineer,Apple,Tech,2,66689,95.94
132932530883072,3/19/2022,trainee,Siemens,non-Tech,2,60154,79.46
132932530883120,8/5/2022,trainee,Siemens,non-Tech,2,64160,95.03
132932530883168,7/4/2022,trainee,Boeing,non-Tech,3,76112,75
132932530883216,6/14/2022,trainee,Siemens,non-Tech,3,66269,98.53
132932530883264,7/14/2022,platform engineer,Apple,Tech,3,70756,92.92
132932530883312,9/12/2022,database engineer,Apple,Tech,3,74203,87.98
132932530883360,8/16/2022,eletrician,Siemens,non-Tech,2,88806,96.72
132932530883408,1/10/2022,trainee,Siemens,non-Tech,2,64415,88.71
132932530883456,2/18/2022,database engineer,Apple,Tech,2,83255,97.4
132932530883504,2/14/2022,trainee,Siemens,non-Tech,1,61542,95.89
132932530883552,4/4/2022,trainee,Siemens,non-Tech,2,64342,74.35
132932530883600,7/9/2022,trainee,Siemens,non-Tech,1,84637,85.63
132932530883648,3/29/2022,eletrician,Siemens,non-Tech,2,73763,94.46
132932530883696,9/2/2022,trainee,Siemens,non-Tech,2,78657,98.58
132932530883744,8/9/2022,platform engineer,Apple,Tech,2,62028,99.03
132932530883792,11/3/2022,eletrician,Siemens,non-Tech,3,64363,99.76
132932530883840,6/9/2022,database engineer,Apple,Tech,2,62255,76.62
132932530883888,2/14/2022,platform engineer,Apple,Tech,2,69491,82.64
132932530883936,6/23/2022,platform engineer,Apple,Tech,3,82342,75.99
132932530883984,8/6/2022,database engineer,Apple,Tech,1,70413.94240055831,90.72
132932530884032,6/4/2022,platform engineer,Apple,Tech,2,67881,85.54
132932530884080,10/14/2022,database engineer,Apple,Tech,2,62750,93.63
132932530884128,5/20/2022,platform engineer,Apple,Tech,1,64471,99.92
132932530884176,12/25/2022,platform engineer,Apple,Tech,2,64132,82.91
132932530884224,6/2/2022,trainee,Siemens,non-Tech,3,73387,90.28
132932530884272,4/19/2022,database engineer,Apple,Tech,2,64457,99.71
132932530884320,6/10/2022,database engineer,Apple,Tech,3,61485,89.89230176260445
132932530884368,8/1/2022,eletrician,Siemens,non-Tech,4,71116,96.32
132932530884416,5/13/2022,eletrician,Siemens,non-Tech,2,60069,91.17
132932530884464,5/26/2022,mechanic,Siemens,non-Tech,2,69521,94.32
132932530884512,7/1/2022,trainee,Siemens,non-Tech,3,70413.94240055831,90.27
132932530884560,8/6/2022,database engineer,Apple,Tech,1,76036,74.35
132932530884608,7/30/2022,platform engineer,Apple,Tech,1,73756,88.4
132932530884656,3/13/2022,platform engineer,Apple,Tech,3,63033,89.8
132932530884704,10/19/2022,trainee,Siemens,non-Tech,4,61356,98.59
132932530884752,4/15/2022,database engineer,Apple,Tech,2,68671,91.6
132932530884800,9/26/2022,trainee,Siemens,non-Tech,2,85201,83.79
132932530884848,10/29/2022,devops engineer,Apple,Tech,2,76160,91.75
132932530884896,9/29/2022,eletrician,Siemens,non-Tech,3,83273,98.35
132932530884944,4/4/2022,database engineer,Apple,Tech,2,67527,99.92
132932530884992,4/27/2022,database engineer,Apple,Tech,2,82102,85.9
132932530885040,5/1/2022,trainee,Siemens,non-Tech,1,70413.94240055831,97.88
132932530885088,10/10/2022,platform engineer,Apple,Tech,2,62972,73.86
132932530885136,8/19/2022,trainee,Siemens,non-Tech,2,63217,82.49
132932530885184,8/5/2022,trainee,Siemens,non-Tech,2,62248,88.24
132932530885232,8/14/2022,designer,Boeing,non-Tech,2,62463,67.88
132932530885280,6/3/2022,designer,Boeing,non-Tech,4,80226,99.09
132932530885328,5/2/2022,platform engineer,Apple,Tech,1,72328,87.74
132932530885376,2/7/2022,platform engineer,Apple,Tech,1,92465,92.42
132932530885424,10/6/2022,eletrician,Siemens,non-Tech,1,64875,88.62
132932530885472,9/24/2022,platform engineer,Apple,Tech,2,63694,96.4
132932530885520,10/10/2022,eletrician,Siemens,non-Tech,2,76129,95.99
132932530885568,3/5/2022,devops engineer,Apple,Tech,1,74164,92.88
132932530885616,5/30/2022,trainee,Siemens,non-Tech,2,78427,81.72
132932530885664,6/23/2022,trainee,Siemens,non-Tech,2,69369,93.39
132932530885712,11/14/2022,database engineer,Apple,Tech,2,65626,98.61
132932530885760,10/24/2022,database engineer,Apple,Tech,1,67630,84.29
132932530885808,9/15/2022,eletrician,Siemens,non-Tech,3,74592,95.54
132932530885856,11/6/2022,platform engineer,Apple,Tech,2,70413.94240055831,97.24
132932530885904,10/30/2022,database engineer,Apple,Tech,3,65247,96.96
132932530885952,3/13/2022,database engineer,Apple,Tech,2,64186,96.3
132932530886000,7/26/2022,trainee,Siemens,non-Tech,1,71073,84.3
132932530886048,7/4/2022,database engineer,Apple,Tech,1,63074,96.32
132932530886096,6/14/2022,trainee,Siemens,non-Tech,3,67760,96.17
132932530886144,12/10/2022,designer,Boeing,non-Tech,2,60602,97.76
132932530886192,6/15/2022,platform engineer,Apple,Tech,1,70413.94240055831,83.8
132932530886240,4/24/2022,eletrician,Siemens,non-Tech,2,63825,77.78
132932530886288,2/22/2022,database engineer,Apple,Tech,2,70413.94240055831,96.52
132932530886336,6/22/2022,mechanic,Boeing,non-Tech,2,66562,94.14
132932530886384,3/1/2022,devops engineer,Apple,Tech,1,88928,97.3
132932530886432,6/4/2022,platform engineer,Apple,Tech,1,65869,97.81
132932530886480,8/29/2022,database engineer,Apple,Tech,1,83990,83.56
132932530886528,5/11/2022,platform engineer,Apple,Tech,1,74665,86.37
132932530886576,4/16/2022,database engineer,Apple,Tech,3,76618,80.86
132932530886624,7/2/2022,database engineer,Apple,Tech,1,61638,96.67
132932530886672,7/11/2022,eletrician,Siemens,non-Tech,2,61102,71.13
132932530886720,2/8/2022,trainee,Siemens,non-Tech,3,68297,94.31
132932530886768,3/9/2022,platform engineer,Apple,Tech,3,83355,95.83
132932530886816,3/16/2022,eletrician,Siemens,non-Tech,3,75466,97.29
132932530886864,7/13/2022,devops engineer,Apple,Tech,3,69706,93.26
132932530886912,8/24/2022,database engineer,Apple,Tech,2,68050,94.98
132932530886960,7/1/2022,database engineer,Apple,Tech,3,60803,88.62
132932530887008,10/13/2022,trainee,Siemens,non-Tech,3,65168,92.2
132932530887056,1/11/2022,database engineer,Apple,Tech,2,63335,89.21
132932530887104,3/4/2022,eletrician,Siemens,non-Tech,1,60734,92.69
132932530887152,6/30/2022,platform engineer,Apple,Tech,2,67831,73.06
132932530887200,4/24/2022,trainee,Siemens,non-Tech,1,64921,89.93
132932530887248,3/20/2022,database engineer,Apple,Tech,2,84424,94.67
132932530887296,3/26/2022,eletrician,Siemens,non-Tech,2,74738,80.23
132932530887344,1/12/2022,designer,Boeing,non-Tech,1,60294,88.09
132932530887392,9/25/2022,platform engineer,Apple,Tech,2,71643,70.43
132932530887440,5/14/2022,eletrician,Siemens,non-Tech,1,61941,93.93
132932530887488,9/14/2022,platform engineer,Apple,Tech,2,63629,98.98
132932530887536,3/10/2022,eletrician,Siemens,non-Tech,2,75058,87.91
132932530887584,3/3/2022,eletrician,Siemens,non-Tech,1,63809,78.46
132932530887632,6/4/2022,platform engineer,Apple,Tech,1,60360,97.02
132932530887680,4/24/2022,database engineer,Apple,Tech,1,78863,88.07
132932530887728,9/26/2022,database engineer,Apple,Tech,2,69799,99.86
132932530887776,8/7/2022,trainee,Siemens,non-Tech,2,69651,80.62
132932530887824,3/27/2022,platform engineer,Apple,Tech,2,72333,97.3
132932530887872,3/31/2022,platform engineer,Apple,Tech,2,76532,89.55
132932530887920,2/3/2022,devops engineer,Apple,Tech,3,69479,88.17
132932530887968,6/4/2022,devops engineer,Apple,Tech,3,67330,93.81
132932530888016,10/6/2022,database engineer,Apple,Tech,3,62355,95.11
132932530888064,9/25/2022,trainee,Siemens,non-Tech,2,69159,90.08
132932530888112,4/1/2022,eletrician,Siemens,non-Tech,2,77258,99.93
132932530888160,3/20/2022,database engineer,Apple,Tech,3,67184,94.95
132932530888208,3/3/2022,eletrician,Siemens,non-Tech,2,68741,99.05
132932530888256,8/22/2022,platform engineer,Apple,Tech,1,78561,99.18
132932530888304,7/19/2022,database engineer,Apple,Tech,1,62857,87.73
132932530888352,12/3/2022,database engineer,Apple,Tech,2,68744,93.59
132932530888400,6/18/2022,eletrician,Siemens,non-Tech,2,82432,98.49
132932530888448,10/7/2022,database engineer,Apple,Tech,4,71131,97.44
132932530888496,8/10/2022,eletrician,Siemens,non-Tech,1,69547,95.88
132932530888544,7/24/2022,eletrician,Siemens,non-Tech,2,70413.94240055831,95.51
132932530888592,12/12/2022,database engineer,Apple,Tech,3,74970,92.37
132932530888640,6/7/2022,database engineer,Apple,Tech,2,70195,82.05
132932530888688,5/15/2022,database engineer,Apple,Tech,2,61022,96.89
132932530888736,10/18/2022,database engineer,Apple,Tech,3,66671,89.89230176260445
132932530888784,2/5/2022,eletrician,Siemens,non-Tech,2,61483,87.33
132932530888832,8/15/2022,designer,Boeing,non-Tech,1,61835,86.76
132932530888880,9/17/2022,database engineer,Apple,Tech,3,62988,79.03
132932530888928,1/31/2022,eletrician,Siemens,non-Tech,1,72003,95.05
132932530888976,6/7/2022,mechanic,Siemens,non-Tech,1,78445,91.9
132932530889024,8/15/2022,database engineer,Apple,Tech,1,63715,94.44
132932530889072,8/5/2022,trainee,Siemens,non-Tech,2,61242,83.69
132932530889120,8/20/2022,platform engineer,Apple,Tech,2,64381,86.31
132932530889168,2/2/2022,mechanic,Siemens,non-Tech,3,61754,93.27
132932530889216,9/12/2022,platform engineer,Apple,Tech,2,70637,78.24
132932530889264,5/2/2022,eletrician,Siemens,non-Tech,2,72348,74.82
132932530889312,5/18/2022,platform engineer,Apple,Tech,2,64098,99.84
132932530889360,2/3/2022,trainee,Siemens,non-Tech,4,82817,74.51
132932530889408,11/13/2022,eletrician,Siemens,non-Tech,2,61889,85.28
132932530889456,10/8/2022,database engineer,Apple,Tech,2,76827,76.25
132932530889504,4/12/2022,trainee,Siemens,non-Tech,1,82825,98.53
132932530889552,3/29/2022,trainee,Siemens,non-Tech,1,66892,89.89230176260445
132932530889600,5/30/2022,trainee,Siemens,non-Tech,2,85458,83.91
132932530889648,7/4/2022,trainee,Boeing,non-Tech,1,69728,92.49
132932530889696,1/17/2022,platform engineer,Apple,Tech,2,70413.94240055831,84.82
132932530889744,3/24/2022,mechanic,Siemens,non-Tech,1,68066,89.89230176260445
132932530889792,12/5/2022,database engineer,Apple,Tech,1,60390,81.8
132932530889840,7/27/2022,platform engineer,Apple,Tech,3,68126,98.89
132932530889888,10/2/2022,trainee,Siemens,non-Tech,2,61388,91.37
132932530889936,10/31/2022,eletrician,Siemens,non-Tech,1,60374,87.82
132932530889984,6/4/2022,database engineer,Apple,Tech,2,68627,81.4
132932530890032,7/23/2022,platform engineer,Apple,Tech,2,76049,98.97
132932530890080,4/5/2022,platform engineer,Apple,Tech,2,65284,87.45
132932530890128,6/15/2022,eletrician,Siemens,non-Tech,4,70413.94240055831,85.67
132932530890176,9/28/2022,trainee,Siemens,non-Tech,2,74237,78.84
132932530890224,1/10/2022,trainee,Siemens,non-Tech,1,65210,96.37
132932530890272,10/25/2022,platform engineer,Apple,Tech,2,93083,81.23
132932530890320,4/1/2022,trainee,Siemens,non-Tech,2,79641,98.14
132932530890368,10/5/2022,database engineer,Apple,Tech,2,68982,87.64
132932530890416,7/17/2022,trainee,Siemens,non-Tech,2,61761,85.89
132932530890464,9/9/2022,platform engineer,Apple,Tech,2,67907,97.5
132932530890512,10/26/2022,database engineer,Apple,Tech,1,64688,84.55
132932530890560,5/31/2022,database engineer,Apple,Tech,2,70413.94240055831,92
132932530890608,7/9/2022,platform engineer,Apple,Tech,2,69601,91.59
132932530890656,2/14/2022,database engineer,Apple,Tech,2,63422,69.73
132932530890704,9/13/2022,eletrician,Siemens,non-Tech,3,63113,87.71
132932530890752,2/20/2022,platform engineer,Apple,Tech,2,66677,85.17
